INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,AUT,43000,148963.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CAI,43000,138712.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CIV,43000,159149.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CSE,43000,101339.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CSG,43000,165539.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CSM,43000,163260.0,OC,BOYS
ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,ECE,43000,114341.0,OC,BOYS
GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,AID,43000,150159.0,OC,BOYS
GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSE,43000,114383.0,OC,BOYS
GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSM,43000,115718.0,OC,BOYS
GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,ECE,43000,130054.0,OC,BOYS
GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,MEC,43000,137558.0,OC,BOYS
HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2011.0,AU,AIM,43000,144395.0,OC,BOYS
HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2011.0,AU,CSE,43000,158707.0,OC,BOYS
HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2011.0,AU,ECE,43000,125838.0,OC,BOYS
JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,GTR,NARSARAOPET,COED,JNTUK,2016.0,AU,CIV,10000,66496.0,OC,BOYS
JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,GTR,NARSARAOPET,COED,JNTUK,2016.0,AU,CSE,10000,24973.0,OC,BOYS
JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,GTR,NARSARAOPET,COED,JNTUK,2016.0,AU,ECE,10000,26313.0,OC,BOYS
JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,GTR,NARSARAOPET,COED,JNTUK,2016.0,AU,EEE,10000,57801.0,OC,BOYS
JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,AU,GTR,NARSARAOPET,COED,JNTUK,2016.0,AU,MEC,10000,73498.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,CAD,43000,85008.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,CSE,43000,80032.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,CSM,43000,63448.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,ECE,43000,72548.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,EEE,43000,129334.0,OC,BOYS
KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,AU,GTR,GUNTUR,COED,JNTUK,2010.0,AU,INF,43000,109364.0,OC,BOYS
KITG,KITS  AKSHAR INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSD,43000,67768.0,OC,BOYS
KITG,KITS  AKSHAR INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSE,43000,85748.0,OC,BOYS
KITG,KITS  AKSHAR INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSM,43000,52915.0,OC,BOYS
KITG,KITS  AKSHAR INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,ECE,43000,96509.0,OC,BOYS
KITG,KITS  AKSHAR INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,INF,43000,94396.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSD,43000,39210.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSE,43000,34379.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSM,43000,29026.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,ECE,43000,43890.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,EEE,43000,61956.0,OC,BOYS
KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,INF,43000,38166.0,OC,BOYS
LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,CIV,43000,170054.0,OC,BOYS
LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,CSD,43000,119430.0,OC,BOYS
LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,CSE,43000,140730.0,OC,BOYS
LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,CSM,43000,110078.0,OC,BOYS
LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,ECE,43000,98799.0,OC,BOYS
MAMN,M.A.M COLLEGE OF PHARMACY,PVT,AU,GTR,NARSARAOPET,COED,ANU,2007.0,AU,PHM,47100,177155.0,OC,BOYS
MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,JNTUK,2006.0,AU,CAI,43000,119667.0,OC,BOYS
MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,JNTUK,2006.0,AU,CSD,43000,126817.0,OC,BOYS
MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,JNTUK,2006.0,AU,CSE,43000,115182.0,OC,BOYS
MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,JNTUK,2006.0,AU,ECE,43000,117409.0,OC,BOYS
NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,GTR,MACHERLA,COED,JNTUK,2010.0,AU,CIV,43000,76117.0,OC,BOYS
NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,GTR,MACHERLA,COED,JNTUK,2010.0,AU,CSE,43000,165124.0,OC,BOYS
NEWS,NEWTONS INST OF SCI AND TECH,PVT,AU,GTR,MACHERLA,COED,JNTUK,2010.0,AU,ECE,43000,177131.0,OC,BOYS
NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,GTR,MACHERLA,COED,JNTUK,2001.0,AU,CSE,43000,162974.0,OC,BOYS
NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,GTR,MACHERLA,COED,JNTUK,2001.0,AU,CSM,43000,170517.0,OC,BOYS
NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,AU,GTR,MACHERLA,COED,JNTUK,2001.0,AU,ECE,43000,165936.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,AIM,43000,103098.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CIV,43000,133216.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSD,43000,114935.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSE,43000,108608.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,ECE,43000,106428.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,EVT,43000,139945.0,OC,BOYS
NRIT,NRI INSTT OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,INF,43000,135599.0,OC,BOYS
NRML,NIRMALA COLL. OF PHARM,PVT,AU,GTR,MANGALAGIRI,COED,ANU,2006.0,AU,PHD,56200,177810.0,OC,BOYS
NRML,NIRMALA COLL. OF PHARM,PVT,AU,GTR,MANGALAGIRI,COED,ANU,2006.0,AU,PHM,51700,133156.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,CAI,73800,78592.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,CSC,73800,89409.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,CSD,73800,61708.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,CSE,73800,68909.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,CSM,73800,60695.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,ECE,73800,83149.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,INF,73800,84591.0,OC,BOYS
NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,1998.0,AU,MEC,73800,159388.0,OC,BOYS
NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,PVT,AU,GTR,TENALI,COED,JNTUK,2009.0,AU,CSE,43000,142754.0,OC,BOYS
NVRT,N.V.R.COLLEGE OF ENGG TECHNOLOGY,PVT,AU,GTR,TENALI,COED,JNTUK,2009.0,AU,CSM,43000,150976.0,OC,BOYS
PIIT,PRIYADARSHINI INST OF TECH AND MGMT,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,AID,43000,147833.0,OC,BOYS
PIIT,PRIYADARSHINI INST OF TECH AND MGMT,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSE,43000,145984.0,OC,BOYS
PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,PVT,AU,GTR,TENALI,COED,JNTUK,2007.0,AU,AID,43000,86174.0,OC,BOYS
PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,PVT,AU,GTR,TENALI,COED,JNTUK,2007.0,AU,CSE,43000,160654.0,OC,BOYS
PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,PVT,AU,GTR,TENALI,COED,JNTUK,2007.0,AU,ECE,43000,154955.0,OC,BOYS
RVIT,R V INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSD,43000,149951.0,OC,BOYS
RVIT,R V INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSE,43000,160116.0,OC,BOYS
RVIT,R V INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSM,43000,101751.0,OC,BOYS
RVIT,R V INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,ECE,43000,145328.0,OC,BOYS
RVIT,R V INSTITUTE OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,EVT,43000,156631.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CHE,105000,56998.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CIV,105000,107432.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CSB,105000,19739.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CSD,105000,11209.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CSE,105000,9847.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CSM,105000,10609.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,CSO,105000,15066.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,ECE,105000,18260.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,EEE,105000,53215.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,INF,105000,13885.0,OC,BOYS
RVJC,R V R AND J C COLLEGE OF ENGINEERING,PVT,AU,GTR,GUNTUR,COED,ANU,1985.0,AU,MEC,105000,60982.0,OC,BOYS
TMLN,TIRUMALA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CSE,65800,82277.0,OC,BOYS
TMLN,TIRUMALA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,CSM,65800,69686.0,OC,BOYS
TMLN,TIRUMALA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,ECE,65800,89039.0,OC,BOYS
TMLN,TIRUMALA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,EEE,65800,130332.0,OC,BOYS
TMLN,TIRUMALA ENGINEERING COLLEGE,PVT,AU,GTR,NARSARAOPET,COED,JNTUK,2008.0,AU,INF,65800,103592.0,OC,BOYS
UNIV,UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,AIM,43000,112040.0,OC,BOYS
UNIV,UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,CSE,43000,136130.0,OC,BOYS
UNIV,UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,ECE,43000,163033.0,OC,BOYS
UNIV,UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2008.0,AU,MEC,43000,126698.0,OC,BOYS
VCPG,VAGDEVI COLLEGE OF PHARMACY,PVT,AU,GTR,GURAZALA,COED,ANU,2006.0,AU,PHM,38000,176254.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,CAI,70000,26389.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,CIV,70000,108920.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,CSD,70000,31360.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,CSE,70000,28287.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,CSM,70000,17640.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,ECE,70000,38390.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,EEE,70000,71962.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,INF,70000,35030.0,OC,BOYS
VLIT,VIGNANS LARA INST. OF TECHNOLOGY AND SCI,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2007.0,AU,MEC,70000,82692.0,OC,BOYS
VNRC,VELAGA NAGESWARA RAO COLL OF ENGINEERING,PVT,AU,GTR,PONNUR,COED,JNTUK,2008.0,AU,CSD,43000,165597.0,OC,BOYS
VNRC,VELAGA NAGESWARA RAO COLL OF ENGINEERING,PVT,AU,GTR,PONNUR,COED,JNTUK,2008.0,AU,CSE,43000,146664.0,OC,BOYS
VPCV,VIGNAN PHARMACY COLLEGE,PVT,AU,GTR,VADLAMUDI,COED,JNTUK,2006.0,AU,PHM,72000,44335.0,OC,BOYS
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,ECE,43000,73634.0,OC,BOYS
VRIT,VARAPRASAD REDDY INST OF TECHNOLOGY,PVT,AU,GTR,SATTENAPALLY,COED,JNTUK,2001.0,AU,IOT,43000,48793.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,AID,65200,21387.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CAI,65200,22465.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CIC,65200,23746.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CIV,65200,89410.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSE,65200,16317.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSM,65200,17262.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,CSO,65200,26416.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,ECE,65200,20615.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,EEE,65200,68252.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,INF,65200,22798.0,OC,BOYS
VVIT,VASIREDDY VENKATADRI INST. OF TECHNOLOGY,PVT,AU,GTR,GUNTUR,COED,JNTUK,2007.0,AU,MEC,65200,103293.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,CIV,50700,44051.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,CSD,50700,45500.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,CSE,50700,45798.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,CSM,50700,40194.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,ECE,50700,76101.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,EEE,50700,81720.0,OC,BOYS
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2008.0,AU,INF,50700,69615.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CBA,52900,122940.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CIC,52900,103322.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CIV,52900,135676.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CSD,52900,69085.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CSE,52900,104715.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,CSM,52900,80003.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,ECA,52900,170405.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,ECE,52900,119641.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,EEE,52900,130292.0,OC,BOYS
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PVT,AU,KRI,PARITALA,COED,JNTUK,2007.0,AU,EVT,52900,107485.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,CSD,43000,54323.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,CSE,43000,50582.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,CSM,43000,51874.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,ECE,43000,64187.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,EII,43000,114105.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,INF,43000,69544.0,OC,BOYS
DHAN,DHANEKULA INST OF ENGG TECHNOLOGY,PVT,AU,KRI,VIJAYAWADA,COED,JNTUK,2009.0,AU,MEC,43000,124733.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,AID,74600,27414.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,CIV,74600,83355.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,CSE,74600,26245.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,CSM,74600,22857.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,ECE,74600,38839.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,EEE,74600,71969.0,OC,BOYS
GDLV,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,PVT,AU,KRI,GUDLAVALLERU,COED,JNTUK,1998.0,AU,INF,74600,39425.0,OC,BOYS
