INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender,Demand_Level
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,CIV,61100,151744,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,CSD,61100,177188,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,CSE,61100,137705,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,CSM,61100,171826,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,ECE,61100,142068,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,EEE,61100,140942,BCC,BOYS,Medium
SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,NLR,GUDUR,COED,JNTUA,2001,SVU,MEC,61100,65098,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,AID,43000,114134,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,CAI,43000,133371,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,CSE,43000,120026,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,CSM,43000,118959,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,ECE,43000,103358,BCC,BOYS,Medium
SVCN,SREE VENKATESWARA COLL OF ENGG,PVT,SVU,NLR,NORTH RAJU PALEM,COED,JNTUA,2011,SVU,EVT,43000,122953,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,AIM,43000,175984,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,CAI,43000,96358,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,CSE,43000,137635,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,CSO,43000,131346,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,ECE,43000,114261,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,EEE,43000,135836,BCC,BOYS,Medium
VITK,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.,PVT,SVU,NLR,KAVALI,COED,JNTUA,1998,SVU,MEC,43000,163799,BCC,BOYS,Medium
BESTPU,BHARATIYA ENGG SCI. &TECH INNOVATION UNIVERSITY,PU,SW,ATP,ANANTAPUR,COED,BESTPU,2019,AU,AI,69500,140893,BCC,BOYS,Medium
BESTPU,BHARATIYA ENGG SCI. &TECH INNOVATION UNIVERSITY,PU,SW,ATP,ANANTAPUR,COED,BESTPU,2019,SVU,AI, ,126508,BCC,BOYS,Medium
BESTPU,BHARATIYA ENGG SCI. &TECH INNOVATION UNIVERSITY,PU,SW,ATP,ANANTAPUR,COED,BESTPU,2019,AU,CSE,69500,166221,BCC,BOYS,Medium
BESTPU,BHARATIYA ENGG SCI. &TECH INNOVATION UNIVERSITY,PU,SW,ATP,ANANTAPUR,COED,BESTPU,2019,AU,DS,69500,141209,BCC,BOYS,Medium
CAMS,COLLEGE OF AGRICULTURAL ENGINEERING,UNIV,SW,ATP,MADAKASIRA,COED,ANGRAU,2008,SVU,AGR,10000,138532,BCC,BOYS,Low
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,AU,CAD,99500,59280,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,SVU,CAD, ,19527,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,AU,CSC,99500,77147,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,SVU,CSC, ,77147,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,AU,CSE,99500,50152,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,SVU,CSE, ,27161,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,AU,CSM,99500,29013,BCC,BOYS,High
APUCPU,APOLLO UNIVERSITY,PU,SW,CTR,CHITTOOR,COED,APUCPU,2022,SVU,CSM, ,12281,BCC,BOYS,High
CVST,SVVU COLLEGE OF DAIRY TECHNOLOGY,UNIV,SW,CTR,TIRUPATHI,COED,SVVU,1983,AU,BDT,10000,136488,BCC,BOYS,Low
CVST,SVVU COLLEGE OF DAIRY TECHNOLOGY,UNIV,SW,CTR,TIRUPATHI,COED,SVVU,1983,SVU,BDT, ,86577,BCC,BOYS,Low
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,CIV,103000,136596,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,CIV, ,115259,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,CSC,103000,22711,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,CSC, ,28155,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,CSD,103000,34938,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,CSD, ,23551,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,CSE,103000,82949,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,CSE, ,89625,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,CSM,103000,35812,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,CSM, ,53372,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,ECE,103000,44160,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,ECE, ,25086,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,EEE,103000,76558,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,EIE,103000,108506,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,EIE, ,98179,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,INF,103000,46218,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,INF, ,32052,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,AU,MEC,103000,91431,BCC,BOYS,High
MBUTPU,MOHAN BABU UNIVERSITY,PU,SW,CTR,RANGAMPETA,COED,MBUTPU,2022,SVU,MEC, ,53182,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,AGR,60000,130564,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,AGR, ,136960,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,AIM,60000,38142,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,AIM, ,127164,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,CIV,60000,60483,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,CIV, ,168107,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,CSD,60000,15932,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,CSD, ,23835,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,CSE,60000,15480,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,CSE, ,34687,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,ECE,60000,53620,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,ECE, ,46638,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,EEE,60000,30175,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,EEE, ,95244,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,INF,60000,17905,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,INF, ,87626,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,MEC,60000,43067,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,MEC, ,24119,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,MIN,60000,69110,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,MIN, ,137760,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,AU,PET,60000,131249,BCC,BOYS,High
ADTPPU,ADITYA  UNIVERSITY,PU,SW,EG,SURAMPALEM,COED,ADTPPU,2001,SVU,PET, ,49370,BCC,BOYS,High
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,AGR,60000,142598,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,AGR, ,142598,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,AUT,60000,102546,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,AUT, ,128524,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,CIV,60000,78161,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,CIV, ,84258,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,CSC,60000,48806,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,CSC, ,98778,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,CSD,60000,47598,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,CSD, ,103264,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,CSE,60000,171978,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,CSE, ,107470,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,CSM,60000,41989,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,CSM, ,147532,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,ECE,60000,47993,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,ECE, ,103905,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,EEE,60000,95394,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,EEE, ,95394,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,MEC,60000,95829,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,MEC, ,82974,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,AU,MIN,60000,145841,BCC,BOYS,Medium
GGURPU,GODAVARI GLOBAL UNIVERSITY,PU,SW,EG,RAJAHMUNDRY,COED,GGURPU,1998,SVU,MIN, ,171507,BCC,BOYS,Medium
CABP,Dr. N T R COLLEGE OF AGRICULTURAL ENGINEERING,UNIV,SW,GTR,BAPATLA,COED,ANGRAU,1983,AU,AGR,10000,148197,BCC,BOYS,Low
CFSB,Dr. N T R COLLEGE OF FOOD SCIENCE AND TECHNOLOGY,UNIV,SW,GTR,BAPATLA,COED,ANGRAU,2003,AU,FDT,10000,142954,BCC,BOYS,Low
